,months_as_customer,policy_deductable,umbrella_limit,capital-gains,capital-loss,incident_hour_of_the_day,number_of_vehicles_involved,bodily_injuries,witnesses,injury_claim,property_claim,vehicle_claim,policy_csl_250/500,policy_csl_500/1000,insured_sex_MALE,insured_education_level_College,insured_education_level_High School,insured_education_level_JD,insured_education_level_MD,insured_education_level_Masters,insured_education_level_PhD,insured_occupation_armed-forces,insured_occupation_craft-repair,insured_occupation_exec-managerial,insured_occupation_farming-fishing,insured_occupation_handlers-cleaners,insured_occupation_machine-op-inspct,insured_occupation_other-service,insured_occupation_priv-house-serv,insured_occupation_prof-specialty,insured_occupation_protective-serv,insured_occupation_sales,insured_occupation_tech-support,insured_occupation_transport-moving,insured_relationship_not-in-family,insured_relationship_other-relative,insured_relationship_own-child,insured_relationship_unmarried,insured_relationship_wife,incident_type_Parked Car,incident_type_Single Vehicle Collision,incident_type_Vehicle Theft,collision_type_Rear Collision,collision_type_Side Collision,incident_severity_Minor Damage,incident_severity_Total Loss,incident_severity_Trivial Damage,authorities_contacted_Fire,authorities_contacted_None,authorities_contacted_Other,authorities_contacted_Police,property_damage_YES,police_report_available_YES
841,0.288405828765452,1.42941662020131,-0.46812336418620953,-0.8996798476499938,0.9269101890894585,1.2076446233384712,1.1512908743417392,-0.016364880682862654,-1.3377642660508993,-0.3858891089728866,-0.384758025388601,0.03450703265558098,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
491,-1.6709969042435022,-0.22117993892260457,2.2051699592121947,1.366474749535972,0.9269101890894585,0.3363281562832972,1.1512908743417392,-0.016364880682862654,1.369042926947773,-0.5728508865760293,0.35834575723732837,0.16848064406140675,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
185,-0.635679302959295,-1.046478218484562,2.6507188464452622,-0.8996798476499938,-0.9006053648203166,0.7719863898108842,-0.8223506245298137,1.2110011705318287,1.369042926947773,0.14857771178392357,1.8279939067203643,1.4090347434742663,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
514,2.3932664065829314,1.42941662020131,-0.46812336418620953,-0.8996798476499938,0.9269101890894585,0.9172058009867465,-0.8223506245298137,-1.2437309318975538,-1.3377642660508993,-0.4631124518959238,0.581897870116438,0.42084953996540414,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
735,0.8017864575014225,-0.22117993892260457,-0.46812336418620953,0.9181856002484056,0.9269101890894585,0.19110874510743492,1.1512908743417392,-0.016364880682862654,-0.43549520171800854,0.8232658657430908,-0.33093992413992646,-0.1664533844531577,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
99,0.33974389163904906,-0.22117993892260457,-0.46812336418620953,-0.8996798476499938,0.9269101890894585,-0.24454948842015203,-0.8223506245298137,-1.2437309318975538,-1.3377642660508993,-1.3471165090412183,-1.3638334827202572,-1.7211704098370428,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
821,-0.1051859865987921,-1.046478218484562,-0.46812336418620953,1.2005724659413608,0.9269101890894585,-0.6802077219477389,1.1512908743417392,-1.2437309318975538,-1.3377642660508993,0.17702841707135833,-0.6600583125452824,-0.23603657797401295,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
628,0.33974389163904906,1.42941662020131,-0.46812336418620953,0.6605075853035839,-0.39118095115735785,-0.24454948842015203,-0.8223506245298137,1.2110011705318287,1.369042926947773,1.7580747537588042,0.14514327921373302,1.379955199913312,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
450,-1.4228629336877832,-1.046478218484562,1.7596210719791274,1.5817947346268502,-0.864981279948781,-1.4063047778270505,-0.8223506245298137,-1.2437309318975538,-0.43549520171800854,-0.2233136501875451,1.0704006352967148,0.0017925461495072392,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
201,1.2210473043024652,-1.046478218484562,-0.46812336418620953,1.3276465555031907,0.43529781786226757,-1.2610853666511883,-0.8223506245298137,1.2110011705318287,-1.3377642660508993,0.0693221756260696,0.07890561613844127,1.247020143634663,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1
779,2.1109070607781475,-0.22117993892260457,-0.46812336418620953,-0.8996798476499938,0.36761205660635,-1.5515241890029128,1.1512908743417392,1.2110011705318287,-0.43549520171800854,-0.11967179521188989,1.2815331863492072,1.21067071418347,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
90,-0.6185666153347626,1.42941662020131,1.7596210719791274,-0.8996798476499938,0.9269101890894585,0.045889333931572594,0.16447012490596283,-0.016364880682862654,-0.43549520171800854,0.6037889963828798,0.6232964095384954,0.46758452068836664,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
675,-1.6709969042435022,-1.046478218484562,1.7596210719791274,-0.8996798476499938,-1.8446436139160096,-1.1158659554753259,-0.8223506245298137,-1.2437309318975538,0.46677386261488224,-1.3186658037537835,-1.4217914379111376,-1.7865993828491904,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
680,0.19428604683052406,1.42941662020131,-0.46812336418620953,-0.8996798476499938,-1.3708432851245864,1.2076446233384712,-0.8223506245298137,1.2110011705318287,0.46677386261488224,-0.12373618168152344,-0.11773744611633113,0.5034146725759712,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
181,1.939780184532824,1.42941662020131,-0.46812336418620953,0.1451515554139406,0.13249309645421514,0.19110874510743492,-0.8223506245298137,1.2110011705318287,1.369042926947773,1.9247145990137793,1.9687489407553593,1.5502782407703308,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0
623,0.05738454583426525,-0.22117993892260457,-0.46812336418620953,-0.8996798476499938,-1.7163969083784816,-1.4063047778270505,-0.8223506245298137,-0.016364880682862654,-0.43549520171800854,-0.030255292879952076,1.4636867598062595,1.0434633387079821,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
69,1.1868219290534006,-0.22117993892260457,-0.46812336418620953,-0.8996798476499938,-0.9077301817946237,0.19110874510743492,-0.8223506245298137,-1.2437309318975538,-0.43549520171800854,-1.3146014172841498,-1.3307146511826113,-1.8052933751383753,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
930,0.9472443023099475,-1.046478218484562,-0.46812336418620953,-0.5113979073221804,0.9269101890894585,-0.09933007724428972,2.1381116237775157,-1.2437309318975538,0.46677386261488224,1.1931250344797426,-0.14257656976956554,0.11707216526614803,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
996,0.7333357070032931,-0.22117993892260457,-0.46812336418620953,1.6029737495538219,0.9269101890894585,1.6433028568660581,-0.8223506245298137,1.2110011705318287,1.369042926947773,2.1848353330703256,2.233699593056526,1.8161483533276284,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
163,-0.7469117725187553,-0.22117993892260457,-0.46812336418620953,0.7840518390442518,-1.1855980437926015,-1.2610853666511883,-0.8223506245298137,1.2110011705318287,-1.3377642660508993,0.7033664648889014,2.9581740329425297,1.982836451239528,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
413,-1.2260670260056612,-0.22117993892260457,-0.46812336418620953,-0.8996798476499938,0.9269101890894585,-0.24454948842015203,1.1512908743417392,-0.016364880682862654,0.46677386261488224,0.11199823355722173,1.7534765357606612,1.7434494944252423,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
446,-0.3105382380931803,-1.046478218484562,2.2051699592121947,-0.8996798476499938,-1.470590722764886,1.2076446233384712,-0.8223506245298137,1.2110011705318287,1.369042926947773,-0.48546657747890826,0.536359476752175,-0.14360517165526493,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1
23,1.8285477149733635,1.42941662020131,-0.46812336418620953,-0.8996798476499938,-0.1774364419281444,0.48154756745915955,-0.8223506245298137,1.2110011705318287,0.46677386261488224,0.1729640306017248,1.877672154026833,1.8836544365941297,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
132,-0.7469117725187553,-1.046478218484562,-0.46812336418620953,1.2182216450471703,-1.0252896618706913,1.3528640345143335,1.1512908743417392,-1.2437309318975538,-0.43549520171800854,0.23799421411586139,0.25070955473997925,-0.1737232703433963,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,0.39963829832491227,-0.22117993892260457,-0.46812336418620953,-0.8996798476499938,-0.3769313172087436,0.6267669786350218,-0.8223506245298137,-1.2437309318975538,1.369042926947773,-0.46920903160037414,-0.46962503120381854,-0.1145256280943105,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
447,1.306610742425127,-1.046478218484562,-0.46812336418620953,-0.8996798476499938,0.9269101890894585,1.6433028568660581,-0.8223506245298137,1.2110011705318287,0.46677386261488224,1.0508715080425688,-0.2150240137581659,0.6571208313981589,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
398,-1.65388421661897,-1.046478218484562,-0.46812336418620953,-0.8996798476499938,-0.7616714338213278,-0.6802077219477389,-0.8223506245298137,-1.2437309318975538,-0.43549520171800854,-1.3715028278590193,-1.4487004885354748,-1.8187945917916757,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
550,-0.3961016762158421,-1.046478218484562,-0.46812336418620953,0.9464242868177011,-1.0537889297679197,-0.9706465442994636,1.1512908743417392,-1.2437309318975538,1.369042926947773,-0.6256879106812653,-0.6290094079787394,-0.1737232703433963,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
436,-1.1832853069443303,-1.046478218484562,-0.46812336418620953,1.0276105107044258,0.9269101890894585,-0.8254271331236013,-0.8223506245298137,-0.016364880682862654,0.46677386261488224,-0.5444001812885946,-0.5462123291346247,-0.24901851706372474,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
982,0.26273679732865346,1.42941662020131,-0.46812336418620953,0.12044270466580702,0.9269101890894585,-1.6967436001787752,1.1512908743417392,-1.2437309318975538,1.369042926947773,-0.43466174660848905,0.6398558253073183,-0.05273159802728232,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
587,2.256364905586673,-0.22117993892260457,-0.46812336418620953,0.9252452718907295,0.9269101890894585,0.3363281562832972,0.16447012490596283,-0.016364880682862654,0.46677386261488224,-0.018062133471051463,1.4885258834594939,0.692431705722175,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
571,0.3568565792635814,-0.22117993892260457,-0.46812336418620953,-0.8996798476499938,-1.0288520703578448,1.2076446233384712,1.1512908743417392,-1.2437309318975538,0.46677386261488224,-0.5362714083493275,-0.5379326212502132,-0.4780199226062409,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
314,-0.9265949925763449,1.42941662020131,3.0962677336783297,0.6499180778400981,0.9269101890894585,0.19110874510743492,1.1512908743417392,1.2110011705318287,-1.3377642660508993,1.1524811697834074,1.1821766917362695,1.09850676044836,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
323,1.2894980548005945,-1.046478218484562,-0.46812336418620953,-0.8996798476499938,0.9269101890894585,0.3363281562832972,1.1512908743417392,-1.2437309318975538,0.46677386261488224,0.5062437211116748,-0.4923942278859501,-0.4094752842125626,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
782,0.288405828765452,1.42941662020131,-0.46812336418620953,1.4688399883496681,0.9269101890894585,-0.8254271331236013,-0.8223506245298137,-1.2437309318975538,-0.43549520171800854,-1.3511808955108517,-1.367973336662463,-1.8156789264101447,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
57,-0.9009259611395465,-0.22117993892260457,-0.46812336418620953,-0.8996798476499938,0.9269101890894585,1.0624252121626088,-0.8223506245298137,-0.016364880682862654,1.369042926947773,-1.4284042384338889,-1.446630561564372,-1.8457970250982763,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
617,-0.8239188668291508,-1.046478218484562,-0.46812336418620953,1.4406013017803727,0.9269101890894585,0.3363281562832972,0.16447012490596283,1.2110011705318287,0.46677386261488224,-0.664299582142784,-0.6683380204296938,-0.25265346000884403,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
721,-0.5928975838979641,-1.046478218484562,-0.46812336418620953,-0.8996798476499938,-0.5408021076178073,-0.5349883107718767,-0.8223506245298137,-0.016364880682862654,1.369042926947773,-1.2739575525878146,-1.289316111760554,-1.746615010452878,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
955,-0.07951695516199357,-1.046478218484562,-0.46812336418620953,1.2852885256492472,-0.8542940544873203,0.3363281562832972,-0.8223506245298137,-1.2437309318975538,-1.3377642660508993,0.34366826232633335,-0.5751913067300648,-0.299907718295395,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
63,0.13439164014466082,-1.046478218484562,-0.46812336418620953,-0.8996798476499938,-0.8186699696157848,1.2076446233384712,1.1512908743417392,1.2110011705318287,0.46677386261488224,0.8313946386823579,-0.3268000701977207,0.7293004127369566,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
783,-0.6613483343960935,-1.046478218484562,-0.46812336418620953,-0.8996798476499938,-0.8079827441543241,-1.5515241890029128,-0.8223506245298137,-1.2437309318975538,-0.43549520171800854,-1.3958891466768206,-1.3182950893559942,-1.7481728431436434,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
621,-0.9608203678254097,-1.046478218484562,-0.46812336418620953,-0.8996798476499938,0.9269101890894585,-1.4063047778270505,-0.8223506245298137,1.2110011705318287,-0.43549520171800854,-0.2090882975438277,-0.8567013748000547,-0.6306875263012517,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1
162,0.8188991451259549,-0.22117993892260457,-0.46812336418620953,0.8546485554674906,-1.1784732268182943,1.2076446233384712,0.16447012490596283,1.2110011705318287,-0.43549520171800854,1.2012538074190098,1.2318549390427385,1.1545887373159152,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
160,0.142947983956927,-0.22117993892260457,-0.46812336418620953,0.49813513753013466,-2.0085144043250733,-1.6967436001787752,-0.8223506245298137,1.2110011705318287,1.369042926947773,-1.375567214328653,-1.1609806395521762,-1.73571018161752,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0
432,0.9472443023099475,-0.22117993892260457,-0.46812336418620953,-0.8996798476499938,0.9269101890894585,1.3528640345143335,-0.8223506245298137,-0.016364880682862654,-1.3377642660508993,-0.2436355825357128,-0.2398631374114003,0.28895303881393225,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
313,2.0253436226554857,-0.22117993892260457,-0.46812336418620953,0.476956122603163,0.9269101890894585,-0.24454948842015203,1.1512908743417392,1.2110011705318287,0.46677386261488224,1.2744127638724134,-0.10117803034750819,0.5324942161369256,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
22,1.460624931045918,1.42941662020131,-0.46812336418620953,1.6665107943347368,-1.502652399149268,1.2076446233384712,1.1512908743417392,-1.2437309318975538,-1.3377642660508993,2.1441914683739904,-0.27505189592014906,0.5366484366456334,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
53,0.20284239064279025,-1.046478218484562,-0.46812336418620953,2.2206950182571616,-0.7296097574369459,-0.6802077219477389,1.1512908743417392,-0.016364880682862654,-1.3377642660508993,1.1159016915567055,1.144918006256418,0.3907314412772728,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
801,-0.5073341457753023,-1.046478218484562,-0.46812336418620953,0.6252092270919645,0.9269101890894585,-0.24454948842015203,1.1512908743417392,1.2110011705318287,-1.3377642660508993,0.12622358620093913,0.13686357132932156,1.3633383178784808,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
563,0.44242001738624315,1.42941662020131,-0.46812336418620953,-0.8996798476499938,-0.2023733013382193,-0.24454948842015203,-0.8223506245298137,-1.2437309318975538,-1.3377642660508993,-0.36556717662471894,-0.36405875567757234,-0.21630403055765102,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0
300,0.5108707678843726,-1.046478218484562,-0.46812336418620953,-0.8996798476499938,-0.4731163463618897,0.48154756745915955,-0.8223506245298137,-0.016364880682862654,1.369042926947773,-1.2292493014218455,-1.3762530445468744,-1.6401631099172413,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
209,1.751540620662968,-1.046478218484562,-0.46812336418620953,0.00042828674630104207,-0.3804937256958972,-0.5349883107718767,-0.8223506245298137,-1.2437309318975538,-0.43549520171800854,-1.1317040261506408,-1.3265747972404056,-1.6193920073737023,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
817,0.433863673573977,-1.046478218484562,-0.46812336418620953,1.5535560480575548,-0.5229900651820395,0.6267669786350218,-0.8223506245298137,-0.016364880682862654,-0.43549520171800854,1.2744127638724134,-0.10117803034750819,0.8856029593770866,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
187,0.3311875478267829,1.42941662020131,-0.46812336418620953,-0.8996798476499938,-0.46955393787473615,-0.38976889959601435,-0.8223506245298137,-0.016364880682862654,1.369042926947773,-1.2658287796485475,-1.3948823872868004,-1.7393451245626395,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1
32,-0.3789889885913097,-0.22117993892260457,-0.46812336418620953,1.9630170033123397,0.9269101890894585,0.6267669786350218,1.1512908743417392,1.2110011705318287,1.369042926947773,-0.8167140747540416,-0.8235825432624089,-0.7361008717097115,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
199,0.7333357070032931,1.42941662020131,-0.46812336418620953,0.7805220032230898,0.9269101890894585,-0.6802077219477389,-0.8223506245298137,-0.016364880682862654,-0.43549520171800854,-1.4324686249035226,-1.4507704155065777,-1.8374885840808606,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
986,0.2798494849531858,-1.046478218484562,-0.46812336418620953,-0.8996798476499938,-1.1535363674082193,-0.09933007724428972,-0.8223506245298137,1.2110011705318287,1.369042926947773,1.6402075461394319,0.08511539705174986,0.859639081197663,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0
616,0.47664539263530786,-1.046478218484562,-0.46812336418620953,1.775935704790757,0.9269101890894585,0.3363281562832972,0.16447012490596283,1.2110011705318287,0.46677386261488224,0.02867831092973422,1.5837425241302259,0.776035393459919,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
482,-0.7126863972696906,-1.046478218484562,-0.46812336418620953,-0.8996798476499938,-0.3377448238500545,-0.5349883107718767,1.1512908743417392,-1.2437309318975538,1.369042926947773,-0.14202592079487436,-0.13636678885625694,0.47070018606989744,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
149,-0.05384792372519504,-1.046478218484562,-0.46812336418620953,-0.8996798476499938,0.9269101890894585,-1.5515241890029128,-0.8223506245298137,-0.016364880682862654,-1.3377642660508993,2.022259874284984,2.068105435368297,2.0986353479197573,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
595,-1.2260670260056612,-1.046478218484562,-0.46812336418620953,-0.8996798476499938,-0.09906345521076611,0.19110874510743492,-0.8223506245298137,-0.016364880682862654,0.46677386261488224,-1.489370035478392,-0.1632758394805942,0.7609763441158534,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1
114,1.6317518072912416,1.42941662020131,-0.46812336418620953,-0.8996798476499938,0.9269101890894585,-0.38976889959601435,-0.8223506245298137,-0.016364880682862654,-0.43549520171800854,-1.2495712337700133,-1.2644769881073197,-1.6941679765304423,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1
598,0.7418920508155593,-0.22117993892260457,2.2051699592121947,1.6170930928384697,-1.5774629773794928,0.6267669786350218,1.1512908743417392,-0.016364880682862654,1.369042926947773,-0.25989312841424694,0.9958832643370115,-0.05428943071804774,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,-0.5586722086488994,-1.046478218484562,-0.46812336418620953,0.38518039125295256,0.9269101890894585,-1.4063047778270505,-0.8223506245298137,1.2110011705318287,-0.43549520171800854,0.8842316627875938,0.908946331550691,0.18353969340547244,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1
659,-0.8410315544536832,-1.046478218484562,-0.46812336418620953,0.9570137942811869,-0.15606199100522303,-1.1158659554753259,-0.8223506245298137,-1.2437309318975538,1.369042926947773,0.2827024652818303,-0.6062402112966078,-0.35443186247218456,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
663,-0.23353114378278472,-0.22117993892260457,2.2051699592121947,0.5581423464898877,-0.5693013755150358,0.48154756745915955,1.1512908743417392,-1.2437309318975538,-0.43549520171800854,0.051032436512718674,0.060276273398515455,-0.5616236103439849,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
477,1.5461883691685798,-0.22117993892260457,-0.46812336418620953,1.4300117943168869,0.9269101890894585,-0.24454948842015203,-0.8223506245298137,-1.2437309318975538,-0.43549520171800854,-0.011965553766601156,-0.003891462705673428,0.32582174582871376,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
18,-0.3362072695299788,-1.046478218484562,-0.46812336418620953,0.7063954509786892,-0.4196802190545863,1.0624252121626088,-0.8223506245298137,-0.016364880682862654,-1.3377642660508993,-0.14202592079487436,1.2359947929849442,0.8149812107290544,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
